#;prob_registration_l1 -r /home/probabilistic_point_clouds_registration/build/tester /home/point_clouds_registration_benchmark//devel/registration_pairs/hauptgebaude_local.txt /home/point_clouds_registration_benchmark//eth/hauptgebaude -s 0.2 -t 0.2 -p 0.3 -r 1000 -m 10 -n 10 -i 100 
id;initial_error;final_error;transformation
3394309160000;0.248226;0.00861654;27;0.999292 -0.00244366 0.0375509 0.55195 0.000927495 0.999186 0.0403406 -0.0432775 -0.0376189 -0.0402772 0.99848 -0.0229252 0 0 0 1 
3394309160001;0.28369;0.00698218;22;0.992875 0.116057 -0.0270136 -0.40242 -0.114306 0.99168 0.0592086 0.855941 0.0336604 -0.0556989 0.99788 -0.649762 0 0 0 1 
3394309160002;0.278932;0.00662475;41;0.977014 -0.00655397 0.213073 -0.0996457 0.00463291 0.999944 0.00951407 -0.082595 -0.213123 -0.00830824 0.97699 0.733411 0 0 0 1 
3394309160003;0.0682056;0.012822;21;0.995477 -0.0910885 0.0269738 0.0367507 0.0915041 0.995698 -0.014592 -0.592369 -0.0255286 0.0169942 0.99953 0.187249 0 0 0 1 
3394309160004;0.286924;0.00934653;24;0.999006 0.0404345 -0.0187894 0.574237 -0.0402507 0.999139 0.01006 0.735752 0.01918 -0.00929369 0.999773 -0.287295 0 0 0 1 
3394309160005;0.492031;0.00937474;58;0.906049 0.384656 0.176392 -0.228283 -0.409869 0.901387 0.139672 2.58477 -0.105272 -0.198847 0.97436 0.326756 0 0 0 1 
3394309160006;0.393899;0.0109139;32;0.988022 0.0239863 0.152439 -0.241172 -0.0250847 0.999671 0.00528603 0.540104 -0.152262 -0.0090466 0.988299 1.90418 0 0 0 1 
3394309160007;0.411602;0.00894893;31;0.88508 -0.337492 0.32052 0.375234 0.344034 0.938193 0.0378589 -2.08727 -0.313487 0.0767617 0.946485 1.40772 0 0 0 1 
3394309160008;0.42721;0.412653;36;0.955452 -0.292949 -0.0359516 1.55016 0.293587 0.955831 0.0138807 -1.93241 0.0302974 -0.0238173 0.999257 0.759596 0 0 0 1 
3394309160009;0.395375;0.0094011;36;0.978044 -0.200698 -0.0561299 0.424069 0.19527 0.976649 -0.0895959 -1.46863 0.0728009 0.0766683 0.994395 0.404214 0 0 0 1 
3394309160010;0.216746;0.0110655;31;0.991656 -0.00605275 -0.128767 -0.0946823 -0.0164231 0.984825 -0.172769 0.489053 0.127859 0.173442 0.976509 -0.582517 0 0 0 1 
3394309160011;0.228138;0.784939;36;0.949012 -0.2204 -0.225391 2.51971 0.243452 0.966621 0.0798421 -1.73587 0.20027 -0.130643 0.970991 -1.11271 0 0 0 1 
3394309160012;0.324315;0.815487;41;0.943936 -0.327965 -0.0377337 1.87509 0.329744 0.931148 0.155667 -2.34134 -0.0159177 -0.159382 0.987089 -0.169438 0 0 0 1 
3394309160013;0.268523;0.00817293;31;0.997666 0.0610009 -0.0306978 0.635808 -0.0611467 0.998121 -0.00383175 0.0990084 0.0304064 0.00569988 0.999521 -0.435674 0 0 0 1 
3394309160014;0.217364;0.00715402;26;0.999774 0.0184448 0.0105935 -0.00538917 -0.0202328 0.978321 0.206104 -0.318478 -0.00656229 -0.206271 0.978473 0.285728 0 0 0 1 
3394309160015;0.198549;0.00642703;41;0.97204 0.108868 0.208055 -0.237905 -0.103711 0.993971 -0.0355706 0.726564 -0.210673 0.0129984 0.97747 1.46227 0 0 0 1 
3394309160016;0.362241;0.00878576;43;0.888336 -0.220975 0.402528 0.537587 0.218324 0.97443 0.0531132 -1.67744 -0.403972 0.0406991 0.913865 3.18451 0 0 0 1 
3394309160017;0.403444;0.00904602;31;0.925151 -0.272275 0.264503 -0.503971 0.265207 0.962144 0.0628009 -1.25795 -0.271589 0.0120477 0.962338 1.79683 0 0 0 1 
3394309160018;0.415951;0.00971799;39;0.958837 0.268064 0.0936635 -0.627938 -0.272475 0.961422 0.0377613 1.95062 -0.0799276 -0.0617279 0.994888 0.399477 0 0 0 1 
3394309160019;0.389264;0.00715097;39;0.967101 0.254172 -0.0105886 0.0816005 -0.254153 0.967159 0.00309594 1.31383 0.0110277 -0.00030297 0.999939 -0.834639 0 0 0 1 
3394309160020;0.355901;0.00753847;45;0.943638 -0.158947 -0.290317 0.838625 0.0637845 0.948031 -0.31172 0.0188896 0.324776 0.275633 0.904736 -1.68056 0 0 0 1 
3394309160021;0.307009;0.0115095;30;0.991408 -0.119023 -0.0542553 0.643442 0.128318 0.965463 0.226752 -1.13125 0.0253926 -0.231766 0.97244 -0.298352 0 0 0 1 
3394309160022;0.159878;0.00733857;33;0.97929 -0.034779 0.199454 -0.248231 0.0505769 0.995925 -0.0746647 -0.250903 -0.196044 0.0832061 0.977059 1.27802 0 0 0 1 
3394309160023;0.179015;0.00712588;23;0.995416 -0.0425406 0.0856531 -0.144592 0.0445005 0.998786 -0.0211026 -0.324617 -0.0846514 0.0248175 0.996102 0.13713 0 0 0 1 
3394309160024;0.448507;0.808993;46;0.90114 -0.431561 0.0412568 2.51652 0.429987 0.901861 0.0419198 -2.7404 -0.0552989 -0.0200357 0.998269 1.13557 0 0 0 1 
3394309160025;0.259237;0.00948451;29;0.986799 0.161878 -0.00476917 -0.0882044 -0.16152 0.985904 0.0436487 1.04886 0.0117677 -0.0423022 0.999036 -0.603101 0 0 0 1 
3394309160026;0.300277;0.0092087;36;0.994541 0.0817983 0.0647924 0.351336 -0.0779982 0.995197 -0.0591581 -0.0693407 -0.0693203 0.0537815 0.996144 0.765895 0 0 0 1 
3394309160027;0.421694;0.730043;40;0.956273 -0.224293 -0.18771 2.32668 0.262012 0.942156 0.209024 -2.61063 0.12997 -0.249067 0.959726 -0.31469 0 0 0 1 
3394309160028;0.443835;0.00810675;49;0.924738 0.1086 0.364782 -0.0700151 0.00467633 0.955113 -0.296204 0.801548 -0.380576 0.275617 0.882722 2.33135 0 0 0 1 
